StepName	TaskName	SampleName	FileList	CanFileEmpty
step_1	fastqc_post_trim	P_273_22	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_22/P_273_22_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_22/P_273_22_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_273_37	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_37/P_273_37_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_37/P_273_37_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_273_38	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_38/P_273_38_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_38/P_273_38_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_273_39	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_39/P_273_39_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_39/P_273_39_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_273_40	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_40/P_273_40_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_273_40/P_273_40_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_31B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_31B/P_31B_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_31B/P_31B_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_38B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_38B/P_38B_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_38B/P_38B_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_42B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_42B/P_42B_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_42B/P_42B_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_56B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_56B/P_56B_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_56B/P_56B_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_60B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_60B/P_60B_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_60B/P_60B_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_64B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_64B/P_64B_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_64B/P_64B_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_67B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_67B/P_67B_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_67B/P_67B_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_C04	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_C04/P_C04_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_C04/P_C04_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastqc_post_trim	P_C08	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_C08/P_C08_clipped.1_fastqc/fastqc_data.txt,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastqc_post_trim/result/P_C08/P_C08_clipped.2_fastqc/fastqc_data.txt	False,False
step_1	fastq_len	P_09B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_09B.len	False
step_1	fastq_len	P_12B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_12B.len	False
step_1	fastq_len	P_175_06	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_06.len	False
step_1	fastq_len	P_175_09	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_09.len	False
step_1	fastq_len	P_175_10	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_10.len	False
step_1	fastq_len	P_175_12	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_12.len	False
step_1	fastq_len	P_175_18	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_18.len	False
step_1	fastq_len	P_175_19	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_19.len	False
step_1	fastq_len	P_175_23	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_23.len	False
step_1	fastq_len	P_175_27	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_27.len	False
step_1	fastq_len	P_175_33	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_175_33.len	False
step_1	fastq_len	P_181	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_181.len	False
step_1	fastq_len	P_181F1	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_181F1.len	False
step_1	fastq_len	P_196	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_196.len	False
step_1	fastq_len	P_196F1	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_196F1.len	False
step_1	fastq_len	P_196F2	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_196F2.len	False
step_1	fastq_len	P_23B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_23B.len	False
step_1	fastq_len	P_273_03	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_03.len	False
step_1	fastq_len	P_273_09	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_09.len	False
step_1	fastq_len	P_273_13	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_13.len	False
step_1	fastq_len	P_273_15	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_15.len	False
step_1	fastq_len	P_273_21	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_21.len	False
step_1	fastq_len	P_273_22	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_22.len	False
step_1	fastq_len	P_273_37	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_37.len	False
step_1	fastq_len	P_273_38	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_38.len	False
step_1	fastq_len	P_273_39	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_39.len	False
step_1	fastq_len	P_273_40	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_273_40.len	False
step_1	fastq_len	P_31B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_31B.len	False
step_1	fastq_len	P_38B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_38B.len	False
step_1	fastq_len	P_42B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_42B.len	False
step_1	fastq_len	P_56B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_56B.len	False
step_1	fastq_len	P_60B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_60B.len	False
step_1	fastq_len	P_64B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_64B.len	False
step_1	fastq_len	P_67B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_67B.len	False
step_1	fastq_len	P_C04	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_C04.len	False
step_1	fastq_len	P_C08	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/fastq_len/result/P_C08.len	False
step_1	bwa	P_09B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_09B.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_09B.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_09B.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_09B.bamstat	False,False,False,False
step_1	bwa	P_12B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_12B.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_12B.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_12B.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_12B.bamstat	False,False,False,False
step_1	bwa	P_175_06	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_06.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_06.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_06.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_06.bamstat	False,False,False,False
step_1	bwa	P_175_09	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_09.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_09.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_09.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_09.bamstat	False,False,False,False
step_1	bwa	P_175_10	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_10.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_10.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_10.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_10.bamstat	False,False,False,False
step_1	bwa	P_175_12	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_12.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_12.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_12.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_12.bamstat	False,False,False,False
step_1	bwa	P_175_18	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_18.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_18.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_18.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_18.bamstat	False,False,False,False
step_1	bwa	P_175_19	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_19.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_19.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_19.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_19.bamstat	False,False,False,False
step_1	bwa	P_175_23	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_23.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_23.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_23.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_23.bamstat	False,False,False,False
step_1	bwa	P_175_27	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_27.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_27.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_27.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_27.bamstat	False,False,False,False
step_1	bwa	P_175_33	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_33.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_33.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_33.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_175_33.bamstat	False,False,False,False
step_1	bwa	P_181	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_181.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_181.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_181.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_181.bamstat	False,False,False,False
step_1	bwa	P_181F1	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_181F1.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_181F1.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_181F1.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_181F1.bamstat	False,False,False,False
step_1	bwa	P_196	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196.bamstat	False,False,False,False
step_1	bwa	P_196F1	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196F1.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196F1.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196F1.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196F1.bamstat	False,False,False,False
step_1	bwa	P_196F2	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196F2.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196F2.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196F2.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_196F2.bamstat	False,False,False,False
step_1	bwa	P_23B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_23B.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_23B.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_23B.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_23B.bamstat	False,False,False,False
step_1	bwa	P_273_03	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_03.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_03.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_03.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_03.bamstat	False,False,False,False
step_1	bwa	P_273_09	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_09.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_09.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_09.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_09.bamstat	False,False,False,False
step_1	bwa	P_273_13	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_13.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_13.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_13.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_13.bamstat	False,False,False,False
step_1	bwa	P_273_15	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_15.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_15.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_15.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_15.bamstat	False,False,False,False
step_1	bwa	P_273_21	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_21.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_21.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_21.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_21.bamstat	False,False,False,False
step_1	bwa	P_273_22	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_22.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_22.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_22.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_22.bamstat	False,False,False,False
step_1	bwa	P_273_37	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_37.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_37.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_37.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_37.bamstat	False,False,False,False
step_1	bwa	P_273_38	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_38.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_38.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_38.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_38.bamstat	False,False,False,False
step_1	bwa	P_273_39	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_39.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_39.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_39.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_39.bamstat	False,False,False,False
step_1	bwa	P_273_40	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_40.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_40.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_40.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_273_40.bamstat	False,False,False,False
step_1	bwa	P_31B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_31B.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_31B.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_31B.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_31B.bamstat	False,False,False,False
step_1	bwa	P_38B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_38B.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_38B.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_38B.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_38B.bamstat	False,False,False,False
step_1	bwa	P_42B	/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_42B.sortedByCoord.bam,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_42B.sortedByCoord.bam.stat,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_42B.sortedByCoord.bam.chromosome.count,/scratch/cqs/shengq2/jennifer/20200407_lindsay_exomeseq_3772_hg38/bwa/result/P_42B.bamstat	False,False,False,False
